DATE,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,USD
2017-01-31,0.7585,1.303,0.98935,1.0798,1.2579,112.795,8.245999999999999,0.73115,8.7419,1.0
2017-01-30,0.7555499999999999,1.31175,0.9952,1.06945,1.2486000000000002,113.775,8.3148,0.7284999999999999,8.8323,1.0
2017-01-27,0.75515,1.3152499999999998,0.9998499999999999,1.0699,1.2555,115.08,8.341899999999999,0.72645,8.8515,1.0
2017-01-26,0.7536,1.3089499999999998,0.99985,1.0682,1.25935,114.535,8.3399,0.7245999999999999,8.84,1.0
2017-01-25,0.75725,1.3070499999999998,0.9995,1.0748,1.26345,113.285,8.3117,0.72985,8.8196,1.0
2017-01-24,0.7582500000000001,1.3159,1.001,1.0731,1.25205,113.795,8.35205,0.7247,8.8478,1.0
2017-01-23,0.7583,1.32375,0.9964999999999999,1.0765,1.2535500000000002,112.7,8.3468,0.7233,8.8275,1.0
2017-01-20,0.7555499999999999,1.3322,1.0018500000000001,1.0703,1.2375,114.625,8.4119,0.7169,8.8875,1.0
2017-01-19,0.75615,1.3319,1.0062,1.0664,1.2342,114.87,8.447700000000001,0.71895,8.9504,1.0
2017-01-18,0.75055,1.32695,1.0074,1.06305,1.2259,114.665,8.4946,0.71235,8.9532,1.0
2017-01-17,0.7567,1.3043,1.00155,1.0713499999999998,1.2413500000000002,112.635,8.4474,0.7215,8.8837,1.0
2017-01-16,0.74775,1.3175,1.01235,1.0603,1.20485,114.2,8.531099999999999,0.7102999999999999,8.9523,1.0
2017-01-13,0.7502,1.3113000000000001,1.0091,1.0644,1.2178499999999999,114.53,8.50285,0.71315,8.9045,1.0
2017-01-12,0.7483,1.3145,1.0109,1.06125,1.2163,114.715,8.52755,0.7097,8.9525,1.0
2017-01-11,0.7441,1.31785,1.014,1.0582,1.2212,115.41,8.5514,0.7056,9.027,1.0
2017-01-10,0.73675,1.3232,1.01685,1.05545,1.2177,115.77000000000001,8.606449999999999,0.6990000000000001,9.0831,1.0
2017-01-09,0.7353000000000001,1.3216,1.0151,1.0574,1.2162,116.025,8.5393,0.7016,9.0461,1.0
2017-01-06,0.7298,1.32365,1.0183,1.0533000000000001,1.2287,116.925,8.5359,0.6959500000000001,9.0655,1.0
2017-01-05,0.7337,1.3225,1.00975,1.0607,1.2418,115.355,8.478,0.7025,8.9925,1.0
2017-01-04,0.7283999999999999,1.3301500000000002,1.0206,1.0488,1.2322,117.265,8.594149999999999,0.6971,9.1053,1.0
2017-01-03,0.72255,1.343,1.0272999999999999,1.0406,1.2239,117.755,8.6563,0.6917,9.1645,1.0
2017-01-02,0.71855,1.3437999999999999,1.0235500000000002,1.04595,1.22755,117.525,8.6554,0.69245,9.1431,1.0
2016-12-30,0.7216,1.3432499999999998,1.0184,1.0516,1.23385,116.89500000000001,8.6395,0.6947000000000001,9.1092,1.0
2016-12-29,0.7218500000000001,1.3503,1.02285,1.04915,1.2263000000000002,116.545,8.6442,0.6966000000000001,9.1205,1.0
2016-12-28,0.7177,1.3561,1.0284,1.04115,1.2226,117.255,8.723700000000001,0.692,9.207699999999999,1.0
2016-12-27,0.7184999999999999,1.3575,1.0281,1.0457,1.2271,117.425,8.6982,0.6890000000000001,9.2275,1.0
2016-12-26,0.7189000000000001,1.3510499999999999,1.0272000000000001,1.0455999999999999,1.2288000000000001,117.09,8.6936,0.6901999999999999,9.2061,1.0
2016-12-23,0.71825,1.3536,1.02665,1.0456500000000002,1.22925,117.35,8.7005,0.6880999999999999,9.220199999999998,1.0
2016-12-22,0.7217,1.3483,1.02575,1.0437,1.2283,117.53999999999999,8.7149,0.69045,9.225,1.0
2016-12-21,0.7238,1.34125,1.0268000000000002,1.04245,1.2354,117.55000000000001,8.6825,0.6899,9.2328,1.0
2016-12-20,0.726,1.3369,1.02895,1.0387,1.2367,117.88,8.705,0.6916,9.3495,1.0
2016-12-19,0.7246,1.3408,1.0272999999999999,1.04025,1.24,117.085,8.6857,0.6929000000000001,9.3891,1.0
2016-12-16,0.7306,1.33355,1.0261,1.0451000000000001,1.2496999999999998,117.99000000000001,8.673100000000002,0.69705,9.35785,1.0
2016-12-15,0.73585,1.3336000000000001,1.03,1.0413999999999999,1.2419,118.175,8.668,0.7038,9.409,1.0
2016-12-14,0.7405999999999999,1.3281,1.0203,1.0536500000000002,1.25645,117.045,8.5755,0.7118,9.258,1.0
2016-12-13,0.7499,1.3129,1.0121,1.0627,1.2658,115.185,8.4243,0.7202999999999999,9.1656,1.0
2016-12-12,0.75005,1.3131,1.0133999999999999,1.06345,1.268,115.025,8.438,0.7203999999999999,9.1665,1.0
2016-12-09,0.74535,1.3178999999999998,1.018,1.0562,1.25765,115.4,8.5016,0.7134,9.184,1.0
2016-12-08,0.7461,1.31915,1.01635,1.06155,1.2586,114.035,8.433,0.7174,9.1267,1.0
2016-12-07,0.74815,1.3233000000000001,1.00745,1.0753,1.2622,113.765,8.3641,0.7165,9.0719,1.0
2016-12-06,0.7461,1.3277,1.0102,1.0719,1.2677,114.015,8.4033,0.712,9.1276,1.0
2016-12-05,0.74725,1.3268,1.00645,1.0764,1.2733500000000002,113.845,8.3718,0.7141,9.118500000000001,1.0
2016-12-02,0.7462500000000001,1.3294,1.0114999999999998,1.06725,1.27285,113.58000000000001,8.420200000000001,0.71375,9.1885,1.0
2016-12-01,0.7414499999999999,1.3315000000000001,1.0107,1.0662,1.2593,114.095,8.42045,0.70895,9.2203,1.0
2016-11-30,0.73855,1.3435,1.0172500000000002,1.0588,1.2504499999999998,114.465,8.5256,0.7082999999999999,9.2255,1.0
2016-11-29,0.7484,1.3432499999999998,1.0117500000000001,1.065,1.249,112.38499999999999,8.5319,0.7126,9.1785,1.0
2016-11-28,0.7482500000000001,1.3412,1.0131000000000001,1.06145,1.2415500000000002,111.935,8.5378,0.7074,9.199300000000001,1.0
2016-11-25,0.7444500000000001,1.353,1.0135,1.0587,1.2476500000000001,113.08,8.57825,0.70425,9.242,1.0
2016-11-24,0.74075,1.3491,1.01705,1.0554000000000001,1.24525,113.34,8.5993,0.70025,9.25,1.0
2016-11-23,0.7384999999999999,1.3488,1.0165,1.0559500000000002,1.244,112.515,8.6135,0.7012,9.28,1.0
2016-11-22,0.7402,1.3442,1.0110000000000001,1.0626,1.2424,111.125,8.5208,0.7062999999999999,9.2167,1.0
2016-11-21,0.73685,1.3418,1.0088,1.0629499999999998,1.2493500000000002,110.83000000000001,8.544599999999999,0.7066,9.2187,1.0
2016-11-18,0.73385,1.3501,1.0100500000000001,1.0588,1.23455,110.94999999999999,8.5963,0.7017,9.2638,1.0
2016-11-17,0.7406999999999999,1.3522500000000002,1.0070999999999999,1.0626,1.24165,110.11500000000001,8.54025,0.70255,9.2364,1.0
2016-11-16,0.748,1.34435,1.0019,1.06895,1.2443,109.075,8.4774,0.7070000000000001,9.1991,1.0
2016-11-15,0.75585,1.3449,1.00175,1.0721500000000002,1.24565,109.17500000000001,8.4326,0.7101999999999999,9.18755,1.0
2016-11-14,0.7551,1.3556,0.99805,1.0737,1.2487,108.425,8.474,0.7117,9.1564,1.0
2016-11-11,0.75525,1.3543500000000002,0.9885,1.0856,1.2601499999999999,106.68,8.4057,0.7119,9.0927,1.0
2016-11-10,0.76135,1.347,0.9870000000000001,1.0893,1.2555,106.825,8.364999999999998,0.7213,9.0401,1.0
2016-11-09,0.7635000000000001,1.3421,0.9843500000000001,1.0909499999999999,1.2406,105.665,8.3442,0.728,9.0646,1.0
2016-11-08,0.7762,1.3288,0.9779,1.1026,1.2380499999999999,105.16,8.22935,0.7385999999999999,8.9915,1.0
2016-11-07,0.77275,1.3361,0.9742,1.10405,1.2398,104.465,8.2344,0.7342,9.0239,1.0
2016-11-04,0.7673,1.3404,0.9685999999999999,1.1138,1.2519,103.14,8.1593,0.7326999999999999,8.9485,1.0
2016-11-03,0.7683,1.3396,0.974,1.11055,1.2462,102.985,8.1867,0.7336,8.9687,1.0
2016-11-02,0.76605,1.339,0.9733,1.10965,1.2303000000000002,103.305,8.19035,0.72885,8.9218,1.0
2016-11-01,0.76525,1.339,0.9754,1.10555,1.2243,104.155,8.2152,0.71845,8.9631,1.0
