DATE,VTI
2007-01-03,70.0
2007-01-04,70.1225
2007-01-05,69.51249999999999
2007-01-08,69.82249999999999
2007-01-09,70.02250000000001
2007-01-10,70.07
2007-01-11,70.6
2007-01-12,70.94999999999999
2007-01-16,70.83000000000001
2007-01-17,70.815
2007-01-18,70.475
2007-01-19,70.7475
2007-01-22,70.53
2007-01-23,70.755
2007-01-24,71.33
2007-01-25,70.2825
2007-01-26,70.445
2007-01-29,70.515
2007-01-30,70.8725
2007-01-31,71.4
2007-02-01,71.80000000000001
2007-02-02,72.125
2007-02-05,71.8775
2007-02-06,71.9625
2007-02-07,72.38749999999999
2007-02-08,72.0825
2007-02-09,71.525
2007-02-12,71.35749999999999
2007-02-13,71.96000000000001
2007-02-14,72.28
2007-02-15,72.475
2007-02-16,72.6575
2007-02-20,72.7125
2007-02-21,72.74000000000001
2007-02-22,72.8725
2007-02-23,72.43
2007-02-26,72.42750000000001
2007-02-27,69.6625
2007-02-28,70.3625
2007-03-01,70.06
2007-03-02,69.1125
2007-03-05,68.22999999999999
2007-03-06,69.4525
2007-03-07,69.33
2007-03-08,69.925
2007-03-09,70.025
2007-03-12,70.09
2007-03-13,69.13499999999999
2007-03-14,69.05000000000001
2007-03-15,69.94
2007-03-16,69.58
2007-03-19,69.985
2007-03-20,70.4625
2007-03-21,71.55000000000001
2007-03-22,71.5625
2007-03-23,71.7125
2007-03-26,71.11250000000001
2007-03-27,71.24000000000001
2007-03-28,70.665
2007-03-29,70.70500000000001
2007-03-30,70.765
2007-04-02,71.0775
2007-04-03,71.7325
2007-04-04,71.64500000000001
2007-04-05,72.0325
2007-04-09,71.895
2007-04-10,72.035
2007-04-11,71.82749999999999
2007-04-12,72.2675
2007-04-13,72.3175
2007-04-16,73.08250000000001
2007-04-17,73.4325
2007-04-18,73.275
2007-04-19,73.18
2007-04-20,73.83500000000001
2007-04-23,73.855
2007-04-24,73.8175
2007-04-25,74.255
2007-04-26,74.3775
2007-04-27,74.4375
2007-04-30,73.58
2007-05-01,73.695
2007-05-02,74.095
2007-05-03,74.76249999999999
2007-05-04,74.97749999999999
2007-05-07,75.1025
2007-05-08,74.9
2007-05-09,75.08500000000001
2007-05-10,74.235
2007-05-11,74.815
2007-05-14,74.685
2007-05-15,74.6125
2007-05-16,75.0875
2007-05-17,75.13749999999999
2007-05-18,75.57
2007-05-21,75.775
2007-05-22,75.5375
2007-05-23,75.6625
2007-05-24,74.935
2007-05-25,75.245
2007-05-29,75.6
2007-05-30,76.20750000000001
2007-05-31,76.265
2007-06-01,76.4725
2007-06-04,76.715
2007-06-05,76.2575
2007-06-06,75.52250000000001
2007-06-07,74.15
2007-06-08,75.0775
2007-06-11,75.16999999999999
2007-06-12,74.41999999999999
2007-06-13,75.425
2007-06-14,75.925
2007-06-15,76.3875
2007-06-18,76.2825
2007-06-19,76.465
2007-06-20,75.4375
2007-06-21,75.85499999999999
2007-06-22,75.18
2007-06-25,74.525
2007-06-26,73.78999999999999
2007-06-27,74.83
2007-06-28,74.795
2007-06-29,74.92750000000001
2007-07-02,75.59
2007-07-03,76.095
2007-07-05,75.8
2007-07-06,76.2425
2007-07-09,76.24000000000001
2007-07-10,75.20500000000001
2007-07-11,75.66999999999999
2007-07-12,76.85
2007-07-13,77.11
2007-07-16,76.985
2007-07-17,76.955
2007-07-18,76.8075
2007-07-19,77.06
2007-07-20,76.33500000000001
2007-07-23,76.495
2007-07-24,75.095
2007-07-25,75.18
2007-07-26,73.375
2007-07-27,71.9325
2007-07-30,73.065
2007-07-31,72.205
2007-08-01,72.515
2007-08-02,73.2575
2007-08-03,71.16749999999999
2007-08-06,72.24000000000001
2007-08-07,72.89500000000001
2007-08-08,74.095
2007-08-09,71.95500000000001
2007-08-10,71.735
2007-08-13,71.95500000000001
2007-08-14,70.8725
2007-08-15,69.83000000000001
2007-08-16,74.655
2007-08-17,71.62
2007-08-20,71.66999999999999
2007-08-21,71.795
2007-08-22,72.7
2007-08-23,72.53
2007-08-24,73.6425
2007-08-27,72.75999999999999
2007-08-28,71.19
2007-08-29,72.57
2007-08-30,72.43
2007-08-31,73.08500000000001
2007-09-04,73.88
2007-09-05,73.3475
2007-09-06,73.46000000000001
2007-09-07,72.5175
2007-09-10,72.3125
2007-09-11,73.045
2007-09-12,73.235
2007-09-13,73.6125
2007-09-14,73.7
2007-09-17,73.24000000000001
2007-09-18,75.38499999999999
2007-09-19,75.9725
2007-09-20,75.5
2007-09-21,75.7225
2007-09-24,75.1825
2007-09-25,74.81
2007-09-26,75.3175
2007-09-27,75.89500000000001
2007-09-28,75.60499999999999
2007-10-01,76.295
2007-10-02,76.52
2007-10-03,76.42
2007-10-04,76.655
2007-10-05,77.3825
2007-10-08,77.2875
2007-10-09,77.705
2007-10-10,77.62
2007-10-11,77.24000000000001
2007-10-12,77.69
2007-10-15,77.1225
2007-10-16,76.33
2007-10-17,76.52000000000001
2007-10-18,76.3375
2007-10-19,74.36500000000001
2007-10-22,74.9025
2007-10-23,75.45
2007-10-24,75.3275
2007-10-25,75.315
2007-10-26,76.015
2007-10-29,76.6675
2007-10-30,75.94
2007-10-31,76.88
2007-11-01,74.86
2007-11-02,75.0575
2007-11-05,74.495
2007-11-06,75.34
2007-11-07,73.59
2007-11-08,73.47749999999999
2007-11-09,72.3675
2007-11-12,71.66
2007-11-13,73.57
2007-11-14,73.26499999999999
2007-11-15,72.1625
2007-11-16,72.3375
2007-11-19,71.185
2007-11-20,71.53999999999999
2007-11-21,70.58
2007-11-23,71.22749999999999
2007-11-26,69.6375
2007-11-27,70.8475
2007-11-28,72.925
2007-11-29,72.85
2007-11-30,73.68
2007-12-03,73.07499999999999
2007-12-04,72.56
2007-12-05,73.5
2007-12-06,74.5
2007-12-07,74.76750000000001
2007-12-10,75.4025
2007-12-11,73.465
2007-12-12,74.11
2007-12-13,73.935
2007-12-14,73.075
2007-12-17,71.7375
2007-12-18,72.17500000000001
2007-12-19,72.285
2007-12-20,72.42
2007-12-21,73.41
2007-12-24,73.9675
2007-12-26,74.1375
2007-12-27,73.1175
2007-12-28,73.12
2007-12-31,72.52
2008-01-02,71.9625
2008-01-03,71.495
2008-01-04,70.16749999999999
2008-01-07,72.375
2008-01-08,66.045
2008-01-09,69.3
2008-01-10,69.75
2008-01-11,68.91749999999999
2008-01-14,69.745
2008-01-15,67.82499999999999
2008-01-16,67.69999999999999
2008-01-17,66.01249999999999
2008-01-18,65.18
2008-01-22,64.61749999999999
2008-01-23,70.0375
2008-01-24,66.69999999999999
2008-01-25,65.695
2008-01-28,66.965
2008-01-29,67.375
2008-01-30,66.94999999999999
2008-01-31,66.765
2008-02-01,69.08
2008-02-04,68.425
2008-02-05,66.46
2008-02-06,65.82
2008-02-07,66.35
2008-02-08,66.08250000000001
2008-02-11,66.5675
2008-02-12,67.005
2008-02-13,67.89750000000001
2008-02-14,67.09
2008-02-15,67.045
2008-02-19,67.315
2008-02-20,67.52
2008-02-21,66.7075
2008-02-22,66.7775
2008-02-25,68.185
2008-02-26,68.70750000000001
2008-02-27,68.535
2008-02-28,67.92750000000001
2008-02-29,66.28999999999999
2008-03-03,66.005
2008-03-04,66.1475
2008-03-05,66.22999999999999
2008-03-06,64.97749999999999
2008-03-07,64.22
2008-03-10,63.292500000000004
2008-03-11,65.6825
2008-03-12,64.925
2008-03-13,65.38749999999999
2008-03-14,64.0725
2008-03-17,63.394999999999996
2008-03-18,65.8375
2008-03-19,64.67
2008-03-20,65.61500000000001
2008-03-24,66.92750000000001
2008-03-25,66.855
2008-03-26,66.1075
2008-03-27,65.795
2008-03-28,65.3725
2008-03-31,65.35
2008-04-01,67.7025
2008-04-02,67.72999999999999
2008-04-03,67.795
2008-04-04,67.7425
2008-04-07,67.875
2008-04-08,67.8775
2008-04-09,67.31
2008-04-10,67.425
2008-04-11,66.35499999999999
2008-04-14,66.07249999999999
2008-04-15,66.0975
2008-04-16,67.9625
2008-04-17,67.83
2008-04-18,68.64
2008-04-21,68.86
2008-04-22,68.17
2008-04-23,68.34
2008-04-24,68.965
2008-04-25,69.1125
2008-04-28,69.4675
2008-04-29,69.00999999999999
2008-04-30,68.69
2008-05-01,69.8725
2008-05-02,70.1075
2008-05-05,69.8125
2008-05-06,70.34
2008-05-07,69.455
2008-05-08,69.43
2008-05-09,69.13749999999999
2008-05-12,69.9225
2008-05-13,70.13499999999999
2008-05-14,70.1925
2008-05-15,70.9125
2008-05-16,71.025
2008-05-19,71.11500000000001
2008-05-20,70.8025
2008-05-21,69.425
2008-05-22,69.5325
2008-05-23,68.7425
2008-05-27,69.2125
2008-05-28,69.64750000000001
2008-05-29,70.0125
2008-05-30,70.11500000000001
2008-06-02,69.65
2008-06-03,69.2575
2008-06-04,69.21000000000001
2008-06-05,70.58500000000001
2008-06-06,68.2925
2008-06-09,68.7775
2008-06-10,68.28999999999999
2008-06-11,67.85249999999999
2008-06-12,67.605
2008-06-13,68.305
2008-06-16,68.285
2008-06-17,68.0925
2008-06-18,67.535
2008-06-19,67.72
2008-06-20,66.75999999999999
2008-06-23,66.53
2008-06-24,65.855
2008-06-25,66.255
2008-06-26,64.7
2008-06-27,64.39
2008-06-30,64.345
2008-07-01,64.51
2008-07-02,63.325
2008-07-03,66.005
2008-07-07,62.650000000000006
2008-07-08,63.325
2008-07-09,62.67
2008-07-10,62.43
2008-07-11,62.09
2008-07-14,61.555
2008-07-15,60.959999999999994
2008-07-16,61.825
2008-07-17,62.58
2008-07-18,63.17
2008-07-21,63.230000000000004
2008-07-22,64.14
2008-07-23,64.43
2008-07-24,62.885000000000005
2008-07-25,62.89
2008-07-28,62.07
2008-07-29,63.339999999999996
2008-07-30,64.39500000000001
2008-07-31,63.855000000000004
2008-08-01,63.46
2008-08-04,62.74
2008-08-05,64.345
2008-08-06,64.74
2008-08-07,63.790000000000006
2008-08-08,65.03
2008-08-11,65.575
2008-08-12,64.75
2008-08-13,64.905
2008-08-14,65.21000000000001
2008-08-15,65.44
2008-08-18,64.47
2008-08-19,63.8
2008-08-20,64.2
2008-08-21,64.305
2008-08-22,65.025
2008-08-25,63.69
2008-08-26,64.17
2008-08-27,64.48
2008-08-28,65.25999999999999
2008-08-29,64.805
2008-09-02,64.34
2008-09-03,64.455
2008-09-04,62.379999999999995
2008-09-05,62.620000000000005
2008-09-08,63.72
2008-09-09,61.68
2008-09-10,61.825
2008-09-11,62.61
2008-09-12,63.445
2008-09-15,62.03
2008-09-16,61.205
2008-09-17,59.33
2008-09-18,59.82
2008-09-19,62.760000000000005
2008-09-22,60.85
2008-09-23,60.629999999999995
2008-09-24,60.25
2008-09-25,60.975
2008-09-26,61.085
2008-09-29,56.265
2008-09-30,58.515
2008-10-01,58.405
2008-10-02,56.335
2008-10-03,55.07
2008-10-06,52.19
2008-10-07,50.325
2008-10-08,48.955
2008-10-09,46.96
2008-10-10,44.46
2008-10-13,49.370000000000005
2008-10-14,49.665
2008-10-15,45.86
2008-10-16,46.25
2008-10-17,46.5
2008-10-20,49.04
2008-10-21,47.835
2008-10-22,45.175
2008-10-23,44.37
2008-10-24,43.045
2008-10-27,41.745000000000005
2008-10-28,45.185
2008-10-29,46.254999999999995
2008-10-30,47.25
2008-10-31,47.635000000000005
2008-11-03,48.114999999999995
2008-11-04,49.845
2008-11-05,47.894999999999996
2008-11-06,45.269999999999996
2008-11-07,46.03
2008-11-10,45.81999999999999
2008-11-11,44.065
2008-11-12,42.815
2008-11-13,44.55
2008-11-14,43.1
2008-11-17,42.525
2008-11-18,41.665
2008-11-19,40.45
2008-11-20,37.77
2008-11-21,38.144999999999996
2008-11-24,41.155
2008-11-25,42.225
2008-11-26,43.34
2008-11-28,43.260000000000005
2008-12-01,40.545
2008-12-02,41.495000000000005
2008-12-03,42.58
2008-12-04,41.86
2008-12-05,42.79
2008-12-08,45.120000000000005
2008-12-09,43.955
2008-12-10,44.375
2008-12-11,43.265
2008-12-12,43.74
2008-12-15,42.92
2008-12-16,45.095
2008-12-17,45.245
2008-12-18,44.785
2008-12-19,44.25
2008-12-22,43.325
2008-12-23,42.635000000000005
2008-12-24,42.620000000000005
2008-12-26,42.644999999999996
2008-12-29,43.285
2008-12-30,44.5
2008-12-31,44.75
2009-01-02,45.985
2009-01-05,45.754999999999995
2009-01-06,46.605000000000004
2009-01-07,45.56
2009-01-08,45.315
2009-01-09,44.285
2009-01-12,43.175
2009-01-13,43.22
2009-01-14,42.16
2009-01-15,42.245000000000005
2009-01-16,42.480000000000004
2009-01-20,40.584999999999994
2009-01-21,41.8
2009-01-22,41.239999999999995
2009-01-23,40.985
2009-01-26,41.845
2009-01-27,41.945
2009-01-28,43.4
2009-01-29,42.29
2009-01-30,41.230000000000004
2009-02-02,41.0
2009-02-03,41.16
2009-02-04,41.675
2009-02-05,41.745000000000005
2009-02-06,43.25
2009-02-09,43.4
2009-02-10,41.72
2009-02-11,41.8
2009-02-12,41.75
2009-02-13,41.155
2009-02-17,39.45
2009-02-18,39.245000000000005
2009-02-19,39.09
2009-02-20,38.495000000000005
2009-02-23,37.394999999999996
2009-02-24,38.45
2009-02-25,38.065
2009-02-26,37.675
2009-02-27,36.980000000000004
2009-03-02,35.2
2009-03-03,34.935
2009-03-04,35.415000000000006
2009-03-05,34.269999999999996
2009-03-06,34.26
2009-03-09,33.855000000000004
2009-03-10,35.785
2009-03-11,36.025000000000006
2009-03-12,37.260000000000005
2009-03-13,37.655
2009-03-16,38.075
2009-03-17,38.575
2009-03-18,39.815
2009-03-19,39.18
2009-03-20,38.43
2009-03-23,40.825
2009-03-24,40.53
2009-03-25,40.41
2009-03-26,41.28
2009-03-27,40.86
2009-03-30,38.9
2009-03-31,39.6
2009-04-01,40.215
2009-04-02,41.96
2009-04-03,42.1
2009-04-06,41.724999999999994
2009-04-07,40.625
2009-04-08,40.885
2009-04-09,42.555
2009-04-13,42.86
2009-04-14,42.215
2009-04-15,42.635000000000005
2009-04-16,43.31
2009-04-17,43.485
2009-04-20,42.03
2009-04-21,42.305
2009-04-22,42.355
2009-04-23,42.5
2009-04-24,43.724999999999994
2009-04-27,43.075
2009-04-28,43.245000000000005
2009-04-29,44.05
2009-04-30,43.9
2009-05-01,44.260000000000005
2009-05-04,45.3
2009-05-05,45.480000000000004
2009-05-06,46.510000000000005
2009-05-07,45.81
2009-05-08,46.55
2009-05-11,45.985
2009-05-12,45.71
2009-05-13,44.495000000000005
2009-05-14,44.739999999999995
2009-05-15,44.55
2009-05-18,45.535
2009-05-19,45.855
2009-05-20,45.445
2009-05-21,44.86
2009-05-22,44.515
2009-05-26,45.875
2009-05-27,45.165000000000006
2009-05-28,45.5
2009-05-29,46.394999999999996
2009-06-01,47.495000000000005
2009-06-02,47.620000000000005
2009-06-03,46.985
2009-06-04,47.66
2009-06-05,47.505
2009-06-08,47.29
2009-06-09,47.75
2009-06-10,47.595
2009-06-11,47.785
2009-06-12,47.995000000000005
2009-06-15,46.715
2009-06-16,45.925
2009-06-17,46.08
2009-06-18,46.315
2009-06-19,46.195
2009-06-22,45.2
2009-06-23,45.004999999999995
2009-06-24,45.165
2009-06-25,46.235
2009-06-26,46.16
2009-06-29,46.540000000000006
2009-06-30,46.46
2009-07-01,46.405
2009-07-02,45.415
2009-07-06,45.004999999999995
2009-07-07,44.405
2009-07-08,44.15
2009-07-09,44.269999999999996
2009-07-10,44.315
2009-07-13,45.155
2009-07-14,45.519999999999996
2009-07-15,46.65
2009-07-16,47.385000000000005
2009-07-17,47.375
2009-07-20,47.845
2009-07-21,48.254999999999995
2009-07-22,48.025
2009-07-23,48.785
2009-07-24,49.44
2009-07-27,49.42
2009-07-28,49.46
2009-07-29,49.06
2009-07-30,49.785
2009-07-31,49.745
2009-08-03,50.705
2009-08-04,50.760000000000005
2009-08-05,50.739999999999995
2009-08-06,50.29
2009-08-07,51.18
2009-08-10,50.870000000000005
2009-08-11,50.425
2009-08-12,50.935
2009-08-13,51.43
2009-08-14,51.144999999999996
2009-08-17,49.495000000000005
2009-08-18,50.25
2009-08-19,50.394999999999996
2009-08-20,50.815
2009-08-21,51.81
2009-08-24,51.8
2009-08-25,52.005
2009-08-26,51.855000000000004
2009-08-27,52.239999999999995
2009-08-28,52.0
2009-08-31,51.675
2009-09-01,50.39
2009-09-02,50.355000000000004
2009-09-03,50.84
2009-09-04,51.245
2009-09-08,52.045
2009-09-09,52.455
2009-09-10,52.965
2009-09-11,53.18
2009-09-14,53.235
2009-09-15,53.75
2009-09-16,54.465
2009-09-17,54.394999999999996
2009-09-18,54.235
2009-09-21,54.364999999999995
2009-09-22,54.78
2009-09-23,54.265
2009-09-24,53.14
2009-09-25,53.05
2009-09-28,53.879999999999995
2009-09-29,53.81
2009-09-30,53.68000000000001
2009-10-01,52.31
2009-10-02,51.89
2009-10-05,52.67
2009-10-06,53.485
2009-10-07,53.59
2009-10-08,54.135000000000005
2009-10-09,54.325
2009-10-12,54.49
2009-10-13,54.5
2009-10-14,55.364999999999995
2009-10-15,55.58
2009-10-16,55.06
2009-10-19,55.64
2009-10-20,55.295
2009-10-21,54.78
2009-10-22,55.355000000000004
2009-10-23,54.769999999999996
2009-10-26,54.07
2009-10-27,53.845
2009-10-28,52.504999999999995
2009-10-29,53.655
2009-10-30,52.32
2009-11-02,52.54
2009-11-03,52.865
2009-11-04,52.97
2009-11-05,53.85
2009-11-06,53.94
2009-11-09,55.065
2009-11-10,55.269999999999996
2009-11-11,55.47
2009-11-12,54.84
2009-11-13,55.315
2009-11-16,56.010000000000005
2009-11-17,56.045
2009-11-18,55.97
2009-11-19,55.230000000000004
2009-11-20,55.03
2009-11-23,55.675
2009-11-24,55.745000000000005
2009-11-25,55.965
2009-11-27,55.65
2009-11-30,55.095
2009-12-01,55.855000000000004
2009-12-02,55.975
2009-12-03,55.510000000000005
2009-12-04,55.935
2009-12-07,55.769999999999996
2009-12-08,55.105000000000004
2009-12-09,55.275000000000006
2009-12-10,55.8
2009-12-11,55.94499999999999
2009-12-14,56.345
2009-12-15,56.16
2009-12-16,56.405
2009-12-17,55.765
2009-12-18,55.965
2009-12-21,56.519999999999996
2009-12-22,56.49
2009-12-23,56.599999999999994
2009-12-24,56.69
2009-12-28,57.035
2009-12-29,56.885000000000005
2009-12-30,56.935
2009-12-31,56.44
2010-01-04,57.22
2010-01-05,57.504999999999995
2010-01-06,57.69
2010-01-07,57.815
2010-01-08,58.07
2010-01-11,58.1
2010-01-12,57.54
2010-01-13,58.015
2010-01-14,58.44
2010-01-15,57.46
2010-01-19,58.14
2010-01-20,57.745
2010-01-21,56.510000000000005
2010-01-22,55.515
2010-01-25,55.7
2010-01-26,55.305
2010-01-27,55.705
2010-01-28,55.095
2010-01-29,54.44
2010-02-01,55.230000000000004
2010-02-02,55.900000000000006
2010-02-03,55.754999999999995
2010-02-04,53.96
2010-02-05,53.845
2010-02-08,53.644999999999996
2010-02-09,54.269999999999996
2010-02-10,54.115
2010-02-11,54.805
2010-02-12,54.995
2010-02-16,55.69
2010-02-17,56.08
2010-02-18,56.019999999999996
2010-02-19,56.445
2010-02-22,56.47
2010-02-23,55.875
2010-02-24,56.215
2010-02-25,56.18
2010-02-26,56.34
2010-03-01,56.875
2010-03-02,57.120000000000005
2010-03-03,57.165
2010-03-04,57.335
2010-03-05,58.165
2010-03-08,58.205
2010-03-09,58.349999999999994
2010-03-10,58.66
2010-03-11,58.915
2010-03-12,58.915
2010-03-15,58.894999999999996
2010-03-16,59.335
2010-03-17,59.715
2010-03-18,59.66
2010-03-19,59.269999999999996
2010-03-22,59.705
2010-03-23,60.07
2010-03-24,59.78
2010-03-25,59.355000000000004
2010-03-26,59.44
2010-03-29,59.715
2010-03-30,59.78
2010-03-31,59.66
2010-04-01,60.015
2010-04-05,60.575
2010-04-06,60.765
2010-04-07,60.43
2010-04-08,60.68
2010-04-09,61.09
2010-04-12,61.09
2010-04-13,61.285
2010-04-14,61.935
2010-04-15,61.995000000000005
2010-04-16,61.09
2010-04-19,61.3
2010-04-20,61.925
2010-04-21,61.495
2010-04-22,61.82
2010-04-23,62.375
2010-04-26,62.19
2010-04-27,60.755
2010-04-28,61.224999999999994
2010-04-29,62.025
2010-04-30,61.0
2010-05-03,61.615
2010-05-04,60.239999999999995
2010-05-05,59.754999999999995
2010-05-06,57.555
2010-05-07,56.78
2010-05-10,59.235
2010-05-11,59.025
2010-05-12,60.11
2010-05-13,59.5
2010-05-14,58.405
2010-05-17,58.395
2010-05-18,57.415000000000006
2010-05-19,57.125
2010-05-20,54.685
2010-05-21,55.599999999999994
2010-05-24,54.71
2010-05-25,55.095
2010-05-26,54.4
2010-05-27,56.6
2010-05-28,55.845
2010-06-01,54.885
2010-06-02,56.305
2010-06-03,56.745
2010-06-04,54.75
2010-06-07,53.73
2010-06-08,54.19
2010-06-09,53.995000000000005
2010-06-10,55.535
2010-06-11,55.91
2010-06-14,56.04
2010-06-15,57.18
2010-06-16,57.18
2010-06-17,57.265
2010-06-18,57.25
2010-06-21,57.215
2010-06-22,56.15
2010-06-23,55.89
2010-06-24,54.805
2010-06-25,55.085
2010-06-28,54.83
2010-06-29,53.010000000000005
2010-06-30,52.485
2010-07-01,52.325
2010-07-02,51.955
2010-07-06,52.25
2010-07-07,54.035
2010-07-08,54.489999999999995
2010-07-09,54.79
2010-07-12,54.974999999999994
2010-07-13,56.07
2010-07-14,55.805
2010-07-15,55.78
2010-07-16,54.355000000000004
2010-07-19,54.175
2010-07-20,55.41
2010-07-21,54.400000000000006
2010-07-22,55.555
2010-07-23,56.39
2010-07-26,56.894999999999996
2010-07-27,56.915
2010-07-28,56.44
2010-07-29,56.125
2010-07-30,56.260000000000005
2010-08-02,57.425
2010-08-03,57.165
2010-08-04,57.615
2010-08-05,57.519999999999996
2010-08-06,57.265
2010-08-09,57.61
2010-08-10,57.209999999999994
2010-08-11,55.36
2010-08-12,55.125
2010-08-13,54.96
2010-08-16,55.0
2010-08-17,55.625
2010-08-18,55.585
2010-08-19,54.739999999999995
2010-08-20,54.71
2010-08-23,54.4
2010-08-24,53.55
2010-08-25,53.95
2010-08-26,53.335
2010-08-27,54.37
2010-08-30,53.43
2010-08-31,53.78
2010-09-01,55.285
2010-09-02,55.81
2010-09-03,56.485
2010-09-07,55.879999999999995
2010-09-08,56.225
2010-09-09,56.415000000000006
2010-09-10,56.73
2010-09-13,57.435
2010-09-14,57.375
2010-09-15,57.635000000000005
2010-09-16,57.739999999999995
2010-09-17,57.575
2010-09-20,58.45
2010-09-21,58.39
2010-09-22,58.165
2010-09-23,57.635
2010-09-24,58.525000000000006
2010-09-27,58.285
2010-09-28,58.575
2010-09-29,58.445
2010-09-30,58.36
2010-10-01,58.71
2010-10-04,58.25
2010-10-05,59.275
2010-10-06,59.269999999999996
2010-10-07,59.3
2010-10-08,59.61
2010-10-11,59.71
2010-10-12,59.905
2010-10-13,60.345
2010-10-14,60.35
2010-10-15,60.36
2010-10-18,60.265
2010-10-19,59.74
2010-10-20,60.400000000000006
2010-10-21,60.295
2010-10-22,60.635
2010-10-25,60.745
2010-10-26,60.83
2010-10-27,60.605
2010-10-28,60.645
2010-10-29,60.64
2010-11-01,60.805
2010-11-02,61.445
2010-11-03,61.57
2010-11-04,62.64
2010-11-05,62.92
2010-11-08,62.760000000000005
2010-11-09,62.290000000000006
2010-11-10,62.49
2010-11-11,62.375
2010-11-12,61.575
2010-11-15,61.53
2010-11-16,60.595
2010-11-17,60.730000000000004
2010-11-18,61.685
2010-11-19,61.835
2010-11-22,61.78
2010-11-23,60.875
2010-11-24,61.84
2010-11-26,61.32
2010-11-29,61.405
2010-11-30,60.945
2010-12-01,62.32
2010-12-02,63.21
2010-12-03,63.400000000000006
2010-12-06,63.29
2010-12-07,63.33
2010-12-08,63.665
2010-12-09,63.769999999999996
2010-12-10,64.25
2010-12-13,64.28
2010-12-14,64.25999999999999
2010-12-15,64.07
2010-12-16,64.375
2010-12-17,64.42
2010-12-20,64.565
2010-12-21,65.065
2010-12-22,64.96000000000001
2010-12-23,65.275
2010-12-27,64.89500000000001
2010-12-28,64.89
2010-12-29,65.005
2010-12-30,64.975
2010-12-31,65.015
2011-01-03,65.515
2011-01-04,65.485
2011-01-05,65.78
2011-01-06,65.705
2011-01-07,65.57499999999999
2011-01-10,65.575
2011-01-11,65.795
2011-01-12,66.455
2011-01-13,66.39500000000001
2011-01-14,66.825
2011-01-18,67.15
2011-01-19,66.175
2011-01-20,65.91
2011-01-21,65.975
2011-01-24,66.43
2011-01-25,66.4
2011-01-26,66.81
2011-01-27,66.97
2011-01-28,65.705
2011-01-31,66.27
2011-02-01,67.24000000000001
2011-02-02,67.22999999999999
2011-02-03,67.41
2011-02-04,67.595
2011-02-07,68.02
2011-02-08,68.38499999999999
2011-02-09,68.21000000000001
2011-02-10,68.255
2011-02-11,68.69
2011-02-14,68.8
2011-02-15,68.755
2011-02-16,69.095
2011-02-17,69.38499999999999
2011-02-18,69.57
2011-02-22,68.015
2011-02-23,67.445
2011-02-24,67.33
2011-02-25,68.3
2011-02-28,68.69999999999999
2011-03-01,67.38
2011-03-02,67.625
2011-03-03,68.89
2011-03-04,68.44
2011-03-07,67.78999999999999
2011-03-08,68.4
2011-03-09,68.16
2011-03-10,66.97
2011-03-11,67.55
2011-03-14,67.07
2011-03-15,66.33000000000001
2011-03-16,65.35499999999999
2011-03-17,65.89
2011-03-18,66.17
2011-03-21,67.26499999999999
2011-03-22,67.065
2011-03-23,67.20500000000001
2011-03-24,67.875
2011-03-25,67.965
2011-03-28,67.58500000000001
2011-03-29,68.35
2011-03-30,68.745
2011-03-31,68.675
2011-04-01,69.035
2011-04-04,69.19
2011-04-05,69.07
2011-04-06,69.13
2011-04-07,69.095
2011-04-08,68.83
2011-04-11,68.545
2011-04-12,67.875
2011-04-13,67.99000000000001
2011-04-14,68.05
2011-04-15,68.39
2011-04-18,67.555
2011-04-19,68.065
2011-04-20,69.17
2011-04-21,69.22
2011-04-25,69.21000000000001
2011-04-26,69.72
2011-04-27,70.28
2011-04-28,70.445
2011-04-29,70.815
2011-05-02,70.58500000000001
2011-05-03,70.12
2011-05-04,69.68
2011-05-05,69.23
2011-05-06,69.35
2011-05-09,69.815
2011-05-10,70.375
2011-05-11,69.65
2011-05-12,70.05
2011-05-13,69.315
2011-05-16,68.66
2011-05-17,68.795
2011-05-18,69.49000000000001
2011-05-19,69.64
2011-05-20,69.08
2011-05-23,68.22
2011-05-24,68.08500000000001
2011-05-25,68.35
2011-05-26,68.97
2011-05-27,69.195
2011-05-31,69.965
2011-06-01,68.33
2011-06-02,68.295
2011-06-03,67.435
2011-06-06,66.745
2011-06-07,66.83
2011-06-08,66.25
2011-06-09,66.8
2011-06-10,65.805
2011-06-13,65.935
2011-06-14,66.775
2011-06-15,65.69
